이름,본인과의관계,재산구분,재산의 종류,소재지 면적 등 권리의 명세,현재가액,건물주소,건물면적,Latitude,Longitude
조정훈,본인,건물,아파트,"서울특별시 동작구 사당동 이수역리가아파트 건물 0.00㎡중 0.00㎡ (건물 총면적 849,604.00㎡ 감소, 지분면적 424,802.00㎡ 감소)",0.0,서울특별시 동작구 사당동,"이수역리가아파트 건물 0.00㎡중 0.00㎡ (건물 총면적 849,604.00㎡ 감소, 지분면적 424,802.00㎡ 감소)",37.483932674151,126.9731356614
조정훈,본인,건물,아파트,"서울특별시 동작구 사당동 이수역리가아파트 건물 84.96㎡ 중 42.48㎡ (건물 총면적 84.96㎡ 증가, 지분면적 42.48㎡증가)",690000.0,서울특별시 동작구 사당동,"이수역리가아파트 건물 84.96㎡ 중 42.48㎡ (건물 총면적 84.96㎡ 증가, 지분면적 42.48㎡증가)",37.483932674151,126.9731356614
조정훈,배우자,건물,아파트,"서울특별시 동작구 사당동 이수역리가아파트 건물 84.96㎡ 중 42.48㎡ (건물 총면적 84.96㎡ 증가, 지분면적 42.48㎡증가)",690000.0,서울특별시 동작구 사당동,"이수역리가아파트 건물 84.96㎡ 중 42.48㎡ (건물 총면적 84.96㎡ 증가, 지분면적 42.48㎡증가)",37.483932674151,126.9731356614
윤주경,본인,건물,아파트,서울특별시 동작구 상도동 e편한세상상도노빌리티 건물84.97㎡,1162000.0,서울특별시 동작구 상도동,e편한세상상도노빌리티 건물84.97㎡,37.4985163075707,126.939014238644
고재학,본인,건물,아파트,서울특별시 동작구 상도동 래미안상도3차아파트 건물114.98㎡ 중 57.49㎡,580000.0,서울특별시 동작구 상도동,래미안상도3차아파트 건물114.98㎡ 중 57.49㎡,37.4985163075707,126.939014238644
고재학,배우자,건물,아파트,서울특별시 동작구 상도동 래미안상도3차아파트 건물114.98㎡ 중 57.49㎡,580000.0,서울특별시 동작구 상도동,래미안상도3차아파트 건물114.98㎡ 중 57.49㎡,37.4985163075707,126.939014238644
양금희,본인,건물,아파트,서울특별시 동작구 흑석동 흑석한강푸르지오 건물115.84㎡ 중 38.61㎡,463420.0,서울특별시 동작구 흑석동,흑석한강푸르지오 건물115.84㎡ 중 38.61㎡,37.505775015354,126.966590753167
노웅래,배우자,건물,아파트,서울특별시 마포구 도화동 우성아파트 건물 128.32㎡,1155000.0,서울특별시 마포구 도화동,우성아파트 건물 128.32㎡,37.541549712387,126.949873511116
정청래,배우자,건물,아파트,서울특별시 마포구 성산동 성산월드타운대림 건물117.90㎡,832000.0,서울특별시 마포구 성산동,성산월드타운대림 건물117.90㎡,37.5628827605388,126.909284812172
신현영,본인,건물,아파트,서울특별시 마포구 염리동 마포프레스티지자이 건물114.00㎡ 중 57.00㎡,870500.0,서울특별시 마포구 염리동,마포프레스티지자이 건물114.00㎡ 중 57.00㎡,37.5470619620455,126.94565571696
신현영,배우자,건물,아파트,서울특별시 마포구 염리동 마포프레스티지자이 건물114.00㎡ 중 57.00㎡,870500.0,서울특별시 마포구 염리동,마포프레스티지자이 건물114.00㎡ 중 57.00㎡,37.5470619620455,126.94565571696
이주환,배우자,건물,아파트,서울특별시 마포구 용강동 e편한세상 마포3차 건물123.44㎡,1606000.0,서울특별시 마포구 용강동,e편한세상 마포3차 건물123.44㎡,37.5422744939978,126.942776042667
정성희,본인,건물,아파트,서울특별시 마포구 용강동 래미안마포 리버웰 건물59.98㎡,1105000.0,서울특별시 마포구 용강동,래미안마포 리버웰 건물59.98㎡,37.5422744939978,126.942776042667
고연림,본인,건물,아파트,서울특별시 마포구 용강동 래미안마포 리버웰 건물84.99㎡ 중 42.50㎡,674579.0,서울특별시 마포구 용강동,래미안마포 리버웰 건물84.99㎡ 중 42.50㎡,37.5422744939978,126.942776042667
고연림,배우자,건물,아파트,서울특별시 마포구 용강동 래미안마포 리버웰 건물84.99㎡ 중 42.50㎡,674579.0,서울특별시 마포구 용강동,래미안마포 리버웰 건물84.99㎡ 중 42.50㎡,37.5422744939978,126.942776042667
유상조,본인,건물,아파트,서울특별시 마포구 중동 건물 85.00㎡ 중 42.48㎡,437000.0,서울특별시 마포구 중동,건물 85.00㎡ 중 42.48㎡,37.5716627632573,126.9055839139
유상조,배우자,건물,아파트,서울특별시 마포구 중동 건물 85.00㎡ 중 42.48㎡,437000.0,서울특별시 마포구 중동,건물 85.00㎡ 중 42.48㎡,37.5716627632573,126.9055839139
김영호,본인,건물,아파트,서울특별시 서대문구 남가좌동 DMC파크뷰자이 건물84.96㎡ 중 42.48㎡,488500.0,서울특별시 서대문구 남가좌동,DMC파크뷰자이 건물84.96㎡ 중 42.48㎡,37.5755473825403,126.919548350676
김영호,배우자,건물,아파트,서울특별시 서대문구 남가좌동 DMC파크뷰자이 건물84.96㎡ 중 42.48㎡,488500.0,서울특별시 서대문구 남가좌동,DMC파크뷰자이 건물84.96㎡ 중 42.48㎡,37.5755473825403,126.919548350676
조해진,본인,건물,아파트,서울특별시 서대문구 북아현동 우민아파트 건물 84.42㎡,777000.0,서울특별시 서대문구 북아현동,우민아파트 건물 84.42㎡,37.5595652449812,126.956901214305
이소영,본인,건물,아파트,서울특별시 서대문구 홍제동 홍제원현대 건물 84.90㎡,696000.0,서울특별시 서대문구 홍제동,홍제원현대 건물 84.90㎡,37.5858458009441,126.948725215733
이헌승,장녀,건물,아파트,서울특별시 서초구 반포동 반포미도2차아파트 건물71.49㎡ 중 35.74㎡,792500.0,서울특별시 서초구 반포동,반포미도2차아파트 건물71.49㎡ 중 35.74㎡,37.5051446767402,127.013359062646
이헌승,차녀,건물,아파트,서울특별시 서초구 반포동 반포미도2차아파트 건물71.49㎡ 중 35.74㎡,792500.0,서울특별시 서초구 반포동,반포미도2차아파트 건물71.49㎡ 중 35.74㎡,37.5051446767402,127.013359062646
유상범,본인,건물,아파트,서울특별시 서초구 반포동 반포써밋 건물 106.52㎡,2555000.0,서울특별시 서초구 반포동,반포써밋 건물 106.52㎡,37.5051446767402,127.013359062646
주호영,배우자,건물,아파트,서울특별시 서초구 반포동 반포아파트 건물 140.33㎡ 중46.78㎡,1138076.0,서울특별시 서초구 반포동,반포아파트 건물 140.33㎡ 중46.78㎡,37.5051446767402,127.013359062646
주호영,본인,건물,아파트,서울특별시 서초구 반포동 반포아파트 건물 140.33㎡ 중93.55㎡,2275848.0,서울특별시 서초구 반포동,반포아파트 건물 140.33㎡ 중93.55㎡,37.5051446767402,127.013359062646
박병석,본인,건물,아파트,서울특별시 서초구 반포동 반포아파트 건물 196.80㎡,4126000.0,서울특별시 서초구 반포동,반포아파트 건물 196.80㎡,37.5051446767402,127.013359062646
정점식,본인,건물,아파트,서울특별시 서초구 반포동 반포자이아파트 건물 194.69㎡중 97.35㎡,1831000.0,서울특별시 서초구 반포동,반포자이아파트 건물 194.69㎡중 97.35㎡,37.5051446767402,127.013359062646
정점식,배우자,건물,아파트,서울특별시 서초구 반포동 반포자이아파트 건물 194.69㎡중 97.35㎡,1831000.0,서울특별시 서초구 반포동,반포자이아파트 건물 194.69㎡중 97.35㎡,37.5051446767402,127.013359062646
김홍걸,배우자,건물,아파트,서울특별시 서초구 반포동 아크로리버파크 건물 112.93㎡,3646000.0,서울특별시 서초구 반포동,아크로리버파크 건물 112.93㎡,37.5051446767402,127.013359062646
정필모,본인,건물,아파트,서울특별시 서초구 반포동 에이아이디차관 건물 73.79㎡,1993000.0,서울특별시 서초구 반포동,에이아이디차관 건물 73.79㎡,37.5051446767402,127.013359062646
윤창현,본인,건물,아파트,서울특별시 서초구 반포동 한신서래아파트 건물 147.67㎡,1720000.0,서울특별시 서초구 반포동,한신서래아파트 건물 147.67㎡,37.5051446767402,127.013359062646
박재유,배우자,건물,아파트,서울특별시 서초구 방배동 브라운스톤방배 건물 114.65㎡중 57.32㎡,788500.0,서울특별시 서초구 방배동,브라운스톤방배 건물 114.65㎡중 57.32㎡,37.483413014657,126.994486969319
박재유,본인,건물,아파트,서울특별시 서초구 방배동 브라운스톤방배 건물 114.65㎡중 57.33㎡,788500.0,서울특별시 서초구 방배동,브라운스톤방배 건물 114.65㎡중 57.33㎡,37.483413014657,126.994486969319
김희국,본인,건물,아파트,서울특별시 서초구 방배동 신동아아파트 건물 175.04㎡ 중81.21㎡,1139000.0,서울특별시 서초구 방배동 신동,아아파트 건물 175.04㎡ 중81.21㎡,,
김희국,배우자,건물,아파트,서울특별시 서초구 방배동 신동아아파트 건물 175.04㎡ 중81.21㎡,1139000.0,서울특별시 서초구 방배동 신동,아아파트 건물 175.04㎡ 중81.21㎡,,
양정숙,배우자,건물,아파트,서울특별시 서초구 서초동 삼풍아파트 건물 130.23㎡,2348000.0,서울특별시 서초구 서초동,삼풍아파트 건물 130.23㎡,37.4900861966504,127.01953478052
이달곤,배우자,건물,아파트,서울특별시 서초구 서초동 서초1차이편한세상 건물130.53㎡,1595000.0,서울특별시 서초구 서초동,서초1차이편한세상 건물130.53㎡,37.4900861966504,127.01953478052
한기호,본인,건물,아파트,"서울특별시 서초구 서초동 서초그랑자이 건물 0.00㎡ 중0.00㎡ (건물 총면적 148.00㎡ 감소, 지분면적 74.00㎡ 감소)",0.0,서울특별시 서초구 서초동,"서초그랑자이 건물 0.00㎡ 중0.00㎡ (건물 총면적 148.00㎡ 감소, 지분면적 74.00㎡ 감소)",37.4900861966504,127.01953478052
한기호,배우자,건물,아파트,"서울특별시 서초구 서초동 서초그랑자이 건물 0.00㎡ 중0.00㎡ (건물 총면적 148.00㎡ 감소, 지분면적 74.00㎡ 감소)",0.0,서울특별시 서초구 서초동,"서초그랑자이 건물 0.00㎡ 중0.00㎡ (건물 총면적 148.00㎡ 감소, 지분면적 74.00㎡ 감소)",37.4900861966504,127.01953478052
한기호,본인,건물,아파트,"서울특별시 서초구 서초동 서초그랑자이 건물 119.42㎡ 중59.71㎡ (건물 총면적 119.42㎡ 증가, 지분면적 59.71㎡ 증가)",909100.0,서울특별시 서초구 서초동,"서초그랑자이 건물 119.42㎡ 중59.71㎡ (건물 총면적 119.42㎡ 증가, 지분면적 59.71㎡ 증가)",37.4900861966504,127.01953478052
한기호,배우자,건물,아파트,"서울특별시 서초구 서초동 서초그랑자이 건물 119.42㎡ 중59.71㎡ (건물 총면적 119.42㎡ 증가, 지분면적 59.71㎡ 증가)",909100.0,서울특별시 서초구 서초동,"서초그랑자이 건물 119.42㎡ 중59.71㎡ (건물 총면적 119.42㎡ 증가, 지분면적 59.71㎡ 증가)",37.4900861966504,127.01953478052
박경미,본인,건물,아파트,서울특별시 서초구 서초동 서초아트자이 건물 165.57㎡ 중82.78㎡,892946.0,서울특별시 서초구 서초동,서초아트자이 건물 165.57㎡ 중82.78㎡,37.4900861966504,127.01953478052
박경미,배우자,건물,아파트,서울특별시 서초구 서초동 서초아트자이 건물 165.57㎡ 중82.78㎡,892946.0,서울특별시 서초구 서초동,서초아트자이 건물 165.57㎡ 중82.78㎡,37.4900861966504,127.01953478052
박성준,배우자,건물,아파트,서울특별시 서초구 서초동 서초한빛삼성아파트 건물 110.59㎡,1435000.0,서울특별시 서초구 서초동,서초한빛삼성아파트 건물 110.59㎡,37.4900861966504,127.01953478052
이수진(서울 동작구을),본인,건물,아파트,서울특별시 서초구 서초동 아크로비스타 건물 164.21㎡ 중82.10㎡,1160000.0,서울특별시 서초구 서초동,아크로비스타 건물 164.21㎡ 중82.10㎡,37.4900861966504,127.01953478052
이수진(서울 동작구을),배우자,건물,아파트,서울특별시 서초구 서초동 아크로비스타 건물 164.21㎡ 중82.10㎡,1160000.0,서울특별시 서초구 서초동,아크로비스타 건물 164.21㎡ 중82.10㎡,37.4900861966504,127.01953478052
주철현,본인,건물,아파트,서울특별시 서초구 서초동 아크로비스타 건물 164.21㎡ 중82.10㎡,914000.0,서울특별시 서초구 서초동,아크로비스타 건물 164.21㎡ 중82.10㎡,37.4900861966504,127.01953478052
주철현,배우자,건물,아파트,서울특별시 서초구 서초동 아크로비스타 건물 164.21㎡ 중82.10㎡,914000.0,서울특별시 서초구 서초동,아크로비스타 건물 164.21㎡ 중82.10㎡,37.4900861966504,127.01953478052
정우택,본인,건물,아파트,서울특별시 서초구 서초동 아크로비스타 건물 220.55㎡ 중154.39㎡,1743000.0,서울특별시 서초구 서초동,아크로비스타 건물 220.55㎡ 중154.39㎡,37.4900861966504,127.01953478052
정우택,배우자,건물,아파트,서울특별시 서초구 서초동 아크로비스타 건물 220.55㎡ 중66.16㎡,747000.0,서울특별시 서초구 서초동,아크로비스타 건물 220.55㎡ 중66.16㎡,37.4900861966504,127.01953478052
김의겸,배우자,건물,아파트,"서울특별시 서초구 우면동 대림아파트 건물 13,873.05㎡중 130.89㎡",1380000.0,서울특별시 서초구 우면동,"대림아파트 건물 13,873.05㎡중 130.89㎡",37.4646530229736,127.01605116304
이호근,본인,건물,아파트,서울특별시 서초구 잠원동 건물 84.94㎡ 중 42.47㎡,800500.0,서울특별시 서초구 잠원동,건물 84.94㎡ 중 42.47㎡,37.5149186880221,127.014102820234
이호근,배우자,건물,아파트,서울특별시 서초구 잠원동 건물 84.94㎡ 중 42.47㎡,800500.0,서울특별시 서초구 잠원동,건물 84.94㎡ 중 42.47㎡,37.5149186880221,127.014102820234
전주혜,배우자,건물,아파트,서울특별시 서초구 잠원동 롯데캐슬갤럭시 건물 109.56㎡,1757000.0,서울특별시 서초구 잠원동,롯데캐슬갤럭시 건물 109.56㎡,37.5149186880221,127.014102820234
유경준,본인,건물,아파트,서울특별시 서초구 잠원동 블루힐하우스 건물 84.54㎡,1452000.0,서울특별시 서초구 잠원동,블루힐하우스 건물 84.54㎡,37.5149186880221,127.014102820234
박대출,본인,건물,아파트,서울특별시 서초구 잠원동 잠원훼미리아파트 건물 84.90㎡,1612000.0,서울특별시 서초구 잠원동,잠원훼미리아파트 건물 84.90㎡,37.5149186880221,127.014102820234
서삼석,배우자,건물,아파트,서울특별시 성동구 금호동2가 신금호파크자이 건물59.98㎡,1030000.0,서울특별시 성동구 금호동,2가 신금호파크자이 건물59.98㎡,37.554885724907,127.02279294328
